Data;Ora;Luogo;Feriti;Tipo Sinistro;Latitudine;Longitudine
27/11/2022;04:00;FORO UMBERTO I altezza (spec.) A 30 MT DA;0;C;38,115356;13,375818
27/11/2022;07:00;VIALE MARGHERITA DI SAVOIA in prossimit? di .;0;C;38,186179;13,333362
27/11/2022;07:00;VIALE GALATEA altezza del civico 40;0;C;38,198656;13,319095
27/11/2022;09:30;VIA BRUNELLESCHI FILIPPO intersezione con VIA BUONFORNELLO;1;F;38,138627;13,313895
27/11/2022;11:00;VIA ANGELINI TOMMASO altezza del civico 3;0;C;38,129905;13,344662
27/11/2022;18:00;STRADA PROV. PALERMO-ALTOFONTE altezza del km 57;2;F;;
27/11/2022;19:30;VIALE GALILEO GALILEI di fronte CIV. 161/C;0;C;38,137577;13,33217
27/11/2022;19:30;VIALE GALILEO GALILEI di fronte al civico 161/C;0;C;38,137577;13,33217
27/11/2022;22:00;VIA SERRADIFALCO intersezione VIA LULLI GIOVAN BATTISTA;2;F;38,129202;13,337953
28/11/2022;07:40;VILLA COSTA GAETANO intersezione VIA ALTOFONTE;1;F;38,085872;13,327858
28/11/2022;08:30;PIAZZA UNITA' D'ITALIA di fronte d annunzio;2;F;38,137907;13,344168
28/11/2022;09:05;VIALE REGIONE SICILIANA N.O. altezza P.LE GIOTTO;0;C;38,131739;13,330219
28/11/2022;13:15;VIA MESSINA MARINE altezza del civico 153;1;F;38,106798;13,383433
28/11/2022;14:03;VIA ROMA altezza (inters.) VIA MONTESANTO;1;F;38,113032;13,365429
28/11/2022;14:05;VIA BRASA in prossimit? di via E. Basile;0;C;38,106631;13,352759
28/11/2022;18:50;VIA CASTELLANA nr. 125/F;1;F;;
28/11/2022;23:07;VIALE MARCHESE DI VILLABIANCA intersezione con VIA DE COSMI GIOVANNI AGOSTINO;2;F;38,138792;13,349426
29/11/2022;02:00;VIA MALASPINA altezza del civico 88/B;0;C;38,129349;13,339541
29/11/2022;03:00;PIAZZA CAPONNETTO ANTONINO s.n.c.;0;C;38,135106;13,357782
29/11/2022;09:00;VIA BONANNO GIOVANNI altezza (spec.) 80;0;C;38,14215;13,347298
29/11/2022;12:30;PIAZZA VIRGILIO intersezione VIA DANTE;1;F;38,123445;13,349425
29/11/2022;14:55;PIAZZA LEONI intersezione PIAZZA DON BOSCO;0;C;38,144873;13,346303
29/11/2022;16:25;STRADA STATALE 624 altezza (spec.) KM 1,5;1;F;37,936391;13,162815
29/11/2022;17:40;VIALE REGIONE SICILIANA N.O. altezza CAVALC. LAZIO;0;C;38,13852;13,330777
29/11/2022;18:30;VIA TASCA LANZA altezza del civico 96/C;0;C;38,112297;13,329306
29/11/2022;18:31;CORSO CALATAFIMI di fronte al civico 86;2;F;38,109872;13,347132
30/11/2022;01:30;PIAZZA STAZIONE S.LORENZO intersezione VIA STAZIONE S.LORENZO;0;C;38,163473;13,316435
30/11/2022;08:00;VIA RAZZA LUIGI di fronte civ. 1;0;C;38,122189;13,339987
30/11/2022;08:15;VIA ARIMONDI GIUSEPPE GEN. altezza (spec.) 2/P;1;F;38,136043;13,349545
30/11/2022;11:45;VIA ROMA altezza del civico 326;1;F;38,12117;13,361311
30/11/2022;15:00;VIA BACILE GIOVANNI MONS. intersezione CORSO DEI MILLE;1;F;38,096103;13,399536
30/11/2022;15:10;VIALE NICOLETTI ROSARIO altezza civ. 1;0;C;;
30/11/2022;16:00;PIAZZALE BOLIVAR SIMON intersezione VIA PARTANNA MONDELLO;0;C;;
30/11/2022;17:50;VIA PRINCIPE DI PATERNO' intersezione con VIALE DELLE ALPI;0;R;;
30/11/2022;19:40;VIA BALSAMO PAOLO intersezione VIA GREGORIO ROSARIO;1;F;38,110183;13,368232
30/11/2022;21:10;VIA CAVOUR CAMILLO intersezione con VIA MAQUEDA;1;F;38,110696;13,36907
30/11/2022;23:30;CORSO CALATAFIMI intersezione con VIALE REGIONE SICILIANA S.E.;1;F;38,102568;13,329061
01/12/2022;08:30;VIALE REGIONE SICILIANA N.O. carreggiata centrale via O. Mandal?;1;F;38,144575;13,329727
01/12/2022;11:00;VIA RALLO ALBERTO intersezione con VIA CIMBALI GIUSEPPE;0;C;38,140254;13,363854
01/12/2022;16:00;PIAZZA S.FRANCESCO DI PAOLA altezza (inters.) VIA S.OLIVA;0;C;38,121493;13,352934
01/12/2022;16:20;VIA SCINA' DOMENICO s.n.c.;1;F;;
01/12/2022;17:25;VIA LATINI BRUNETTO pressi COV. 3;0;C;38,122809;13,35057
01/12/2022;18:00;VIA SFERRACAVALLO intersezione con VIA MANDERINO;0;C;38,197628;13,277061
01/12/2022;19:00;VIALE REGIONE SICILIANA S.E. altezza del civico 900;1;F;38,096445;13,335901
01/12/2022;19:15;VIA GERMANESE altezza del civico 18;0;C;38,096803;13,382719
01/12/2022;19:45;VIALE STRASBURGO di fronte al civico 348;1;F;38,15699;13,326375
01/12/2022;20:00;CORSO CALATAFIMI di fronte al civico 1081;1;F;38,094877;13,31018
02/12/2022;03:00;VIA CAMARDA DEMETRIO di fronte al civico 17;0;C;38,111037;13,335929
02/12/2022;08:25;PIAZZA EINSTEIN ALBERT lato UDITORE;0;C;38,128202;13,327409
02/12/2022;09:30;CORSO DEI MILLE altezza (spec.) 570;2;F;38,100607;13,383494
02/12/2022;11:30;VIA MATTARELLA PIERSANTI altezza d.f. al civ.42;1;F;38,131372;13,347663
02/12/2022;14:30;VIALE REGIONE SICILIANA N.O. altezza del civico 1245;3;F;38,114497;13,329563
02/12/2022;18:20;VIA GIUSTI GIUSEPPE intersezione VIA SCIUTI GIUSEPPE;0;C;38,136773;13,340584
02/12/2022;18:40;VIA SERGI GIUSEPPE intersezione con VIA VIVIANO GIANCOLA;1;F;38,098727;13,368389
03/12/2022;02:30;VIA ROMA intersezione VIA CAVOUR CAMILLO;0;C;38,121991;13,360821
03/12/2022;03:30;VIA PERPIGNANO altezza del civico 239;0;C;38,119281;13,330285
03/12/2022;08:15;VIALE REGIONE SICILIANA N.O. altezza del civico 3440;0;C;38,153236;13,320404
03/12/2022;14:14;VIA PECORAINO FILIPPO altezza del civico 16;1;F;38,096766;13,393872
03/12/2022;15:30;VIA PUGLISI BERTOLINO GIUSEPPE intersezione con VIA SELLA QUINTINO;1;F;38,127606;13,356751
03/12/2022;15:45;VIA S.LORENZO nr. 243;2;F;38,163968;13,320736
03/12/2022;15:45;VIA PERPIGNANO intersezione con VIA POLITO;1;F;38,119326;13,336833
03/12/2022;22:00;VIA TRINACRIA intersezione con VIA VALDEMONE;2;F;;
04/12/2022;02:45;VIALE STRASBURGO intersezione con VIALE FRANCIA;0;C;38,156575;13,326701
04/12/2022;04:50;VIALE REGIONE SICILIANA N.O. altezza PONTE LAZIO;1;F;38,140546;13,331725
04/12/2022;05:30;VIA GALLETTI altezza 273;0;C;38,089144;13,432648
04/12/2022;08:30;PIAZZA LEONI di fronte al civico 50;1;F;38,146341;13,344408
04/12/2022;10:10;VIALE DELLE ALPI altezza (inters.) VIA SARDEGNA;1;F;38,145085;13,332298
04/12/2022;16:00;VIA POMARA intersezione con VIA MESSINA MONTAGNE;1;F;38,081995;13,434451
04/12/2022;17:20;VIALE MARCHESE DI VILLABIANCA altezza VIA RUTELLI;0;C;38,139692;13,348705
04/12/2022;18:50;VIA MALASPINA intersezione VIA BERNABEI ERCOLE;1;F;38,128373;13,340764
05/12/2022;08:15;PIAZZA INDIPENDENZA altezza del civico 13;1;F;38,109892;13,351002
05/12/2022;09:00;VIA SPERONE di fronte al civico 342;0;C;38,098811;13,403722
05/12/2022;09:00;VIA GERACI MICO altezza del civico 15;1;F;;
05/12/2022;10:10;VIA BRIUCCIA intersezione con VIA AUSONIA;1;F;38,151767;13,332873
05/12/2022;11:00;CORSO DEI MILLE intersezione con VIA DECOLLATI;2;F;38,106654;13,37333
05/12/2022;11:20;VIA GIAFAR EMIRO altezza del civico df 65;1;F;38,095975;13,3894
05/12/2022;13:40;VIALE REGIONE SICILIANA intersezione VIA NAVE;1;F;38,106471;13,329925
05/12/2022;14:00;VIA GERACI MICO altezza del civico 15;0;C;;
05/12/2022;14:43;VIALE FRANCIA altezza del civico 5;1;F;38,155832;13,325006
05/12/2022;16:30;CORSO CALATAFIMI intersezione PIAZZA INDIPENDENZA;0;C;38,11097;13,349837
05/12/2022;17:00;VIA GIACHERY CARLO altezza 2;0;C;38,135055;13,35884
05/12/2022;18:30;VIA PADRE GIUSEPPE PUGLISI intersezione con VIA ALAGNA GIACOMO;0;C;38,10254;13,388672
05/12/2022;19:15;VIA ALBIRI intersezione VIADOTTO PERRIER CARLO;2;F;38,090188;13,365559
05/12/2022;19:20;VIALE REGIONE SICILIANA N.O. altezza sott. calataf;1;F;38,10315;13,330455
06/12/2022;02:00;VIA SAMMARTINO intersezione con VIA DANTE;0;C;38,123734;13,350624
06/12/2022;08:00;VIA CASSARA' ANTONINO intersezione con PIAZZA GIOVANNI PAOLO II PAPA;0;C;38,151825;13,339251
06/12/2022;09:30;VIA RESTIVO EMPEDOCLE intersezione con VIA BRIGATA VERONA;1;F;38,142323;13,33715
06/12/2022;09:30;VIA RUGGERI LEONARDO altezza del civico 6;1;F;38,124577;13,318337
06/12/2022;10:30;VIA ORETO altezza PONTE ORETO;1;F;38,102282;13,370186
06/12/2022;15:15;VIA LANZA DI SCALEA GIUSEPPE in prossimit? di rotatoria;2;F;38,177578;13,30839
06/12/2022;17:00;VIA DEI QUARTIERI altezza del civico 19/C;0;R;38,162311;13,3275
06/12/2022;20:00;VIALE REGIONE SICILIANA intersezione con VIA PINELLI ALDO;1;F;38,123504;13,329038
07/12/2022;02:45;VIA PARISIO CATALDO intersezione VIA FALCANDO UGO;0;C;38,125703;13,337251
07/12/2022;07:45;VIALE MICHELANGELO altezza del civico 1008;1;F;38,136963;13,3191
07/12/2022;08:15;VIA DELLA LIBERTA' di fronte al civico 11 a;0;C;38,125921;13,355012
07/12/2022;11:25;VIA MALASPINA altezza del civico 30;1;F;38,127022;13,343492
07/12/2022;13:00;VIA ROMA intersezione VIA GRAVINA AMMIRAGLIO;1;F;38,125035;13,358716
07/12/2022;13:10;VIALE DE GASPERI ALCIDE pressi n? civico 24;0;C;38,149456;13,33375
07/12/2022;13:35;PIAZZA AMENDOLA GIOVANNI intersezione con VIA PATERNOSTRO PAOLO;0;C;38,122418;13,351397
07/12/2022;13:55;VIALE DE GASPERI ALCIDE intersezione VIA TRINACRIA;0;C;38,150868;13,337605
07/12/2022;14:20;VIA CAMPOLO GIOVANNI intersezione VIA PACINOTTI ANTONIO;0;C;38,128728;13,335492
07/12/2022;14:45;VIA MULE' GIUSEPPE intersezione VIA LA VALLE RAFFAELE;1;F;38,102521;13,334204
07/12/2022;18:25;VIA CASTELFORTE altezza del civico 101/c;0;C;38,186857;13,323641
07/12/2022;23:10;PIAZZA INDIPENDENZA intersezione CORSO CALATAFIMI;1;F;38,110939;13,349767
08/12/2022;02:00;VIA CIACULLI intersezione VIALE REGIONE SICILIANA;0;C;38,088318;13,388563
08/12/2022;12:20;VIA PIETRO D'ARAGONA altezza CIV 86;0;C;38,107033;13,357086
08/12/2022;13:00;PIAZZA MONTE DI PIETA' altezza CIV 10;1;F;38,116937;13,356832
08/12/2022;14:00;VIA BASILE ERNESTO di fronte al civico 22;2;F;38,107168;13,354003
08/12/2022;18:20;VIA GIAFAR EMIRO altezza _;2;F;38,089727;13,384248
09/12/2022;03:00;VIA PERPIGNANO intersezione VIA NINA SICILIANA;1;F;38,119054;13,331283
09/12/2022;10:40;VIALE REGIONE SICILIANA N.O. carreggiata centrale dir. CT;1;F;38,107629;13,329867
09/12/2022;10:50;CORSO CALATAFIMI altezza del civico 1035 D;1;F;38,097317;13,31611
09/12/2022;11:15;VIALE REGIONE SICILIANA S.E. altezza del civico 2020;1;F;38,087452;13,348484
09/12/2022;11:50;VIALE REGIONE SICILIANA N.O. altezza SOTTOVIA LAZIO;0;C;38,139966;13,331245
09/12/2022;16:00;VIA SCAGLIONE PIETRO altezza del civico 45;1;F;38,140133;13,312502
09/12/2022;22:45;VIA PECORAINO FILIPPO altezza (spec.) FORUM;2;F;38,089973;13,409632
10/12/2022;05:30;VIA DALLA CHIESA C. A. GEN. pressi N? CIVICO 40;1;F;38,132897;13,353288
10/12/2022;05:45;VIA PEREZ FRANCESCO PAOLO intersezione VIA BERGAMO;0;C;38,103588;13,368085
10/12/2022;06:30;VIALE REGIONE SICILIANA N.O. in prossimit? di via pergusa;2;F;38,117415;13,328672
10/12/2022;08:25;VIALE REGIONE SICILIANA N.O. intersezione VIA PERPIGNANO;1;F;38,119361;13,328994
10/12/2022;11:30;VIA ROMA in prossimit? di . VIA AMARI EMERICO;0;C;;
10/12/2022;14:30;VIA BESTA FABIO intersezione VIA LANZA DI SCALEA GIUSEPPE;2;F;38,177406;13,308604
10/12/2022;18:30;CORSO TUKORY di fronte al civico 286;1;F;38,107817;13,355679
10/12/2022;21:00;VIA UDITORE intersezione VIA LONGO GIACOMO;0;C;38,12751;13,327927
11/12/2022;00:10;VIA ROMA intersezione VIA SPINUZZA SALVATORE;1;F;38,121658;13,361004
11/12/2022;01:40;VIALE REGIONE SICILIANA S.E. altezza (spec.) SVINC. FORUM;0;C;38,086364;13,403978
11/12/2022;04:12;VIA LASCARIS COSTANTINO intersezione VIA POLO MARCO;1;F;38,116836;13,347712
11/12/2022;04:30;VIA S.RAFFAELE ARCANGELO di fronte al civico 51;0;C;38,092159;13,348538
11/12/2022;05:45;CORSO ALBERTO AMEDEO nr. 48G;0;C;38,11292;13,352193
11/12/2022;12:50;LUNGOMARE COLOMBO CRISTOFORO intersezione con VIALE PRINCIPESSA MARIA;2;F;38,195662;13,33699
11/12/2022;18:40;FONDO MOCEO altezza (spec.) 12;0;C;38,113181;13,327501
12/12/2022;02:00;VIA LA MALFA UGO intersezione con VIA TRANCHINA GIUSEPPE;2;F;38,16225;13,314338
12/12/2022;08:00;VIALE REGIONE SICILIANA S.E. altezza del civico 2263;2;F;38,086125;13,351667
12/12/2022;11:30;VIA PAGANO GIUSEPPE intersezione VIA ARCOLEO GIUSEPPE;0;C;38,105862;13,333669
12/12/2022;13:45;VIA MOLARA altezza del civico 11;1;F;38,080726;13,311381
12/12/2022;17:15;VIA D'ASARO PIETRO altezza del civico 11;1;F;38,122543;13,347833
12/12/2022;20:50;VIALE REGIONE SICILIANA N.O. nr. 486;1;F;38,107871;13,329979
13/12/2022;06:50;VIA BASILE ERNESTO altezza (inters.) VIA DI BARTOLO GIUSEPPE;2;F;38,099277;13,346837
13/12/2022;06:50;CORSO CALATAFIMI nr. 797;1;F;38,101673;13,326896
13/12/2022;09:40;VIALE MICHELANGELO altezza del civico 1359;1;F;38,13575;13,315318
13/12/2022;13:30;VIA GIACHERY CARLO altezza s.n.c.;0;C;38,135253;13,358814
13/12/2022;15:10;VIALE REGIONE SICILIANA altezza dist:ENI;0;C;;
13/12/2022;15:10;VIALE REGIONE SICILIANA altezza dist:ENI;0;C;38,151155;13,322992
13/12/2022;15:20;LARGO SAN JOSEMARIA ESCRIVA' altezza del civico 1;0;C;44,395355;8,954394
13/12/2022;17:00;VIA DELLA LIBERTA' intersezione VIA SETTIMO RUGGERO;0;C;38,125058;13,355389
13/12/2022;17:30;VIALE REGIONE SICILIANA S.E. altezza ponte corleone;0;C;38,090127;13,344274
13/12/2022;18:30;VIALE AZOTI NICOLO' altezza del civico 40;1;F;38,088479;13,367115
13/12/2022;22:00;PIAZZA ORLANDO VITTORIO EMANUELE di fronte al civico 42;1;F;38,119131;13,350784
14/12/2022;06:30;VIA GALLETTI nr. 40;0;C;38,095249;13,429475
14/12/2022;10:30;VIA ANTONELLO DA MESSINA nr. 2/e;1;F;38,136309;13,36006
14/12/2022;11:00;VIA VITTORIO EMANUELE altezza del civico 31;0;C;38,119141;13,369892
14/12/2022;11:15;VIA NOTARBARTOLO EMANUELE intersezione VIA DELLA LIBERTA';0;C;38,133708;13,349759
14/12/2022;13:12;VIALE LAZIO altezza del civico 40;1;F;38,141724;13,336693
14/12/2022;13:45;VIALE STRASBURGO intersezione con VIALE FRANCIA;1;F;38,156595;13,326716
14/12/2022;17:00;VIA SAURO NAZARIO intersezione VIA BALCESCU NICOLA;0;C;38,123173;13,331795
14/12/2022;18:00;VIA SAURO NAZARIO pressi BALCESCU;0;C;38,123103;13,331673
14/12/2022;19:40;VIA THAON DE REVEL PAOLO AMM. pressi civ.5;0;C;38,146082;13,360288
14/12/2022;20:00;VIA THAON DE REVEL PAOLO AMM. di fronte al civico 64;1;F;38,144684;13,360155
14/12/2022;20:00;VIALE REGIONE SICILIANA in prossimit? di calatafimi;1;F;38,102999;13,330476
14/12/2022;23:30;VIA DANTE nr. 61;0;C;38,123587;13,350082
15/12/2022;04:00;CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 219;0;C;38,118482;13,34718
15/12/2022;07:30;VIALE LEONARDO DA VINCI intersezione VIA SILVESTRI IGNAZIO;0;C;38,126956;13,321284
15/12/2022;08:45;VIA MATER DOLOROSA intersezione con FONDO SILVESTRI;1;F;38,173004;13,328541
15/12/2022;13:15;VIALE REGIONE SICILIANA N.O. altezza del civico 4275;0;C;38,142417;13,331568
15/12/2022;13:40;VIALE REGIONE SICILIANA N.O. in direzione di catania VIALE LAZIO;0;C;38,13966;13,331718
15/12/2022;13:50;VIA PEREZ FRANCESCO PAOLO intersezione VIA MANFREDI LUIGI;0;C;38,102941;13,36846
15/12/2022;14:30;VIALE REGIONE SICILIANA altezza ponte lazio;1;F;38,140067;13,33147
15/12/2022;15:00;VIALE REGIONE SICILIANA carreggiata centrale via perpignano;2;F;38,119355;13,328801
15/12/2022;15:15;VIALE CROCE ROSSA di fronte giovanni paolo;1;F;38,15092;13,338716
15/12/2022;15:50;VIA BASILE ERNESTO altezza (spec.) via Cau Lussori;1;F;38,094973;13,341362
15/12/2022;17:30;VIA DEI CANTIERI altezza del civico 10;1;F;38,136577;13,361134
15/12/2022;19:00;CORSO CALATAFIMI intersezione VIA ACCASCINA MARIA;1;F;38,09646;13,31403
15/12/2022;19:00;VIA NESTORE pressi VIA AIACE;0;C;;
15/12/2022;19:20;VIALE AZOTI NICOLO' intersezione VIALE PAPA GIOVANNI XXIII;1;F;38,086407;13,360825
15/12/2022;21:00;VIALE REGIONE SICILIANA N.O. altezza del civico 1541;1;F;38,117169;13,329226
15/12/2022;22:15;VIA SANFILIPPO SALVATORE nr. 7;0;C;38,103844;13,381354
16/12/2022;00:50;VIA SERGIO PAPA I altezza del civico 75;0;C;38,15119;13,370695
16/12/2022;00:50;VIA SERGIO PAPA I nr. 75;0;C;38,15119;13,370695
16/12/2022;00:50;VIA SERGIO PAPA I nr. 75;0;C;38,15119;13,370695
16/12/2022;07:20;VIA MATTEI altezza del civico 48;0;C;38,19079;13,321928
16/12/2022;08:15;CORSO CALATAFIMI altezza del civico 1061 p. Del Tri;1;F;38,095152;13,310804
16/12/2022;09:00;VIALE REGIONE SICILIANA S.E. di fronte 2528;1;F;38,087909;13,347103
16/12/2022;12:35;VIALE REGIONE SICILIANA N.O. di fronte al civico 1015;2;F;38,095272;13,336793
16/12/2022;14:00;FORO UMBERTO I in prossimit? di Porta Felice;0;C;38,119713;13,371413
16/12/2022;16:15;PIAZZA GIULIO CESARE altezza (inters.) VIA ROMA;1;F;41,910525;12,462703
16/12/2022;18:20;VIALE STRASBURGO intersezione VIA PRINCIPE DI PANTELLERIA;1;F;38,158798;13,324544
16/12/2022;18:30;VIA SCIUTI GIUSEPPE nr. 176;1;F;38,137096;13,340376
17/12/2022;00:50;VIALE SCADUTO FRANCESCO altezza del civico 13;1;F;38,138419;13,3419
17/12/2022;01:10;VIA JUDICA altezza del civico 36;0;C;38,116674;13,355771
17/12/2022;05:00;VIA ROMA intersezione con VIA MONTESANTO;2;F;38,08228;13,29112
17/12/2022;05:30;VIA MONTE S.CALOGERO nr. 22;0;C;38,152275;13,326532
17/12/2022;06:15;VIA BASILE ERNESTO di fronte Amat;0;R;38,100267;13,347321
17/12/2022;13:00;VIA RIZZO AMMIRAGLIO altezza del civico 67;1;F;38,143506;13,3594
17/12/2022;13:10;VIALE REGIONE SICILIANA S.E. pressi Distr. ENI;0;C;38,123819;13,329261
17/12/2022;13:50;VIA ALTOFONTE altezza del civico 97;1;F;38,095673;13,336178
17/12/2022;15:30;VIA S.LORENZO nr. 192;1;F;38,162437;13,323683
17/12/2022;16:30;VIALE REGIONE SICILIANA S.E. pressi Distr. ENI;1;F;38,15104;13,323175
17/12/2022;23:30;CORSO DEI MILLE altezza del civico 1580/b;2;F;38,0899;13,418091
18/12/2022;01:20;VIA DI MARCO DOMENICO intersezione con VIA PRINCIPE DI PATERNO';2;F;38,140981;13,343928
18/12/2022;02:10;CORSO CALATAFIMI altezza del civico 564;3;F;38,100931;13,325039
18/12/2022;02:20;VIA CRISPI FRANCESCO di fronte al civico 230;2;F;38,128551;13,361455
18/12/2022;09:45;VIALE LAZIO intersezione con VIA ZAPPALA' GIOVANNI;1;F;38,140881;13,334136
18/12/2022;11:40;VIA SETTIMO RUGGERO intersezione VIA PRINCIPE DI BELMONTE;1;F;38,124993;13,357297
18/12/2022;12:40;PIAZZA CUPANI FRANCESCO altezza (inters.) VIA MAUROLICO FRANCESCO;1;F;38,109419;13,366117
18/12/2022;13:20;VIA DELLA LIBERTA' altezza del civico 24;1;F;38,12714;13,353828
18/12/2022;14:00;LUNGOMARE COLOMBO CRISTOFORO intersezione con VIA BARBARIGO AGOSTINO;1;F;38,190612;13,345304
18/12/2022;16:15;VIA CAVOUR CAMILLO intersezione con VIA CARELLA;1;F;38,122179;13,361422
18/12/2022;18:15;VIA PACINI GIOVANNI intersezione con VIA LA MANTIA VITO;1;F;38,119259;13,346914
18/12/2022;18:50;VIA PECORI GIRALDI GUGLIELMO M intersezione con VIA CORSELLI;1;F;38,097758;13,398295
19/12/2022;01:30;VIA MARINUZZI ANTONIO intersezione VIA PALERMO GASPARE;1;F;38,107424;13,364071
19/12/2022;08:10;PIAZZA LEONI altezza del civico 71;0;C;38,145608;13,345371
19/12/2022;08:30;VIALE LEONARDO DA VINCI intersezione VIA MIGLIACCIO MARIANO;0;C;38,129266;13,332048
19/12/2022;09:10;VIA BERNINI GIAN LORENZO intersezione VIA MINEO NICOLO';0;C;38,132723;13,325642
19/12/2022;10:05;VIA CRISPI FRANCESCO altezza 120;0;C;38,125647;13,363212
19/12/2022;12:30;VIA SAMPOLO altezza del civico 3;0;C;38,136762;13,354779
19/12/2022;15:40;CORSO TUKORY intersezione con PIAZZA S.FRANCESCO SAVERIO;0;C;38,108827;13,35931
19/12/2022;18:30;VIA MADDALENA UMBERTO altezza del civico 84;0;R;38,095574;13,309495
19/12/2022;19:29;CORSO CALATAFIMI altezza del civico 978;1;F;38,096358;13,313776
19/12/2022;20:16;VIALE LAZIO intersezione con VIA LOMBARDIA;1;F;38,14257;13,33932
20/12/2022;06:30;VIA CASALINI altezza del civico 286;0;C;38,132119;13,314001
20/12/2022;07:20;VIA ROCCAZZO altezza del civico 68/b;1;F;38,123517;13,310176
20/12/2022;07:30;VIALE REGIONE SICILIANA N.O. altezza BY PASS LAZIO;1;F;38,13851;13,330713
20/12/2022;07:35;VIALE REGIONE SICILIANA N.O. carreggiata centrale dirCT altConadS;0;C;;
20/12/2022;09:45;VIA MAQUEDA altezza (spec.) scarlatti;1;F;38,11971;13,358877
20/12/2022;10:00;VIA SCIUTI GIUSEPPE intersezione VIA RAPISARDI MARIO;0;C;38,133706;13,342497
20/12/2022;11:40;VIALE DEL FANTE altezza (inters.) VIA CASSARA' ANTONINO;0;C;38,152246;13,340933
20/12/2022;12:50;VIA EUGENIO L'EMIRO altezza del civico 22;1;F;38,115068;13,341784
20/12/2022;14:00;VIA DELLA LIBERTA' nr. 92/A;1;F;38,140306;13,345524
20/12/2022;14:45;STRADA PROV. PALERMO-MONREALE s.n.c.;1;F;;
20/12/2022;15:30;VIA DI BLASI E. GIOVANNI intersezione VIA UR 27;0;C;38,122783;13,325835
20/12/2022;16:38;VIA VILLAERMOSA intersezione VIA CAVOUR CAMILLO;0;C;38,121745;13,359822
20/12/2022;16:55;PIAZZA INDIPENDENZA altezza corso Calatafim;2;F;38,110966;13,349772
20/12/2022;18:45;PIAZZA TREDICI VITTIME di fronte 28;1;F;38,1231;13,363938
20/12/2022;19:40;VIA CAVOUR CAMILLO di fronte al civico 9;0;C;38,122599;13,363634
20/12/2022;20:00;VIALE MICHELANGELO altezza del civico 551b;1;F;38,138286;13,324213
20/12/2022;22:30;VIALE MICHELANGELO altezza 2400;0;C;38,131255;13,30521
20/12/2022;22:45;VIA SCROFANI SAVERIO intersezione con VIA D'AZEGLIO MASSIMO;1;F;38,143159;13,345331
21/12/2022;02:30;VIA CRISPI FRANCESCO altezza (spec.) P.ZA DELLA PACE;1;F;38,131614;13,359892
21/12/2022;08:25;VIA BRUNELLESCHI FILIPPO altezza fondo petix;1;F;38,140613;13,31449
21/12/2022;08:30;VIA DI CRISTINA GIOVANNI intersezione con VIA MONGITORE ANTONINO;1;F;38,110287;13,357013
21/12/2022;08:40;VIALE REGIONE SICILIANA N.O. altezza VIA MANGO;1;F;38,148713;13,325603
21/12/2022;09:45;PIAZZA TOMMASO NATALE altezza (inters.) VIA LIMONE;1;F;38,189841;13,285652
21/12/2022;10:30;VIA LAZZARO CARMELO pressi parch. civico;1;F;38,104277;13,354929
21/12/2022;12:20;VIA BESIO GIACOMO altezza del civico 31;0;C;38,136886;13,312216
21/12/2022;12:30;VIA S.LORENZO altezza del civico 288;1;F;38,165399;13,317925
21/12/2022;14:30;VIA SILVESTRI IGNAZIO altezza del civico 24;1;F;38,126226;13,321307
21/12/2022;16:00;VIALE LEONARDO DA VINCI altezza del civico 243;0;C;38,127958;13,32654
21/12/2022;18:10;VIA MONTEPELLEGRINO intersezione VIA MONTALBO;1;F;38,137286;13,358606
21/12/2022;19:10;VIA RAMPOLLA MARIANO CARD. intersezione VIA PAOLO VI PAPA;1;F;38,145746;13,367933
21/12/2022;20:10;VIA DANTE intersezione VIA NARBONE ALESSIO;1;F;38,118238;13,345365
22/12/2022;00:35;VIALE DE GASPERI ALCIDE intersezione VIA AUSONIA;0;C;38,149875;13,334497
22/12/2022;01:30;VIA MALASPINA di fronte al civico 217;1;F;38,128656;13,340394
22/12/2022;04:40;VIA VILLA FLORIO intersezione VIA VENEZIANO ANTONIO;0;C;38,120413;13,345298
22/12/2022;06:00;VIA NOCE altezza del civico 108;1;F;38,121437;13,334458
22/12/2022;12:00;VIA CATALANO AGOSTINO nr. 120;1;F;38,105199;13,34269
22/12/2022;16:15;VIA PITRE' GIUSEPPE altezza del civico 146b;1;F;38,110567;13,326659
22/12/2022;18:10;PIAZZA CASTELNUOVO pressi n? 50;0;C;38,124839;13,35493
22/12/2022;19:00;VIALE REGIONE SICILIANA N.O. intersezione VICOLO GERBINO;1;F;;
22/12/2022;21:10;VIA MESSINA MONTAGNE in prossimit? di VIADOTTO FAVARA;0;C;38,083069;13,429894
